Unique ID, Exit Zone, EUC, Pricing Band Start, Pricing Band End, Start Date, Duration, Banding Start, Banding End, Unit Rate, Standing Charge
6.70024E+11,LC,LC:E1802B,100000,199999,01/07/2020,48,100000,199999,2.7515,124.35
6.70024E+11,LC,LC:E1802B,100000,199999,01/07/2020,EOC,100000,199999,2.7524,124.56
6.70024E+11,LC,LC:E1802B,100000,199999,01/10/2020,12,100000,199999,2.6618,118.19
6.70024E+11,LC,LC:E1802B,100000,199999,01/10/2020,18,100000,199999,2.6942,119.27
6.70024E+11,LC,LC:E1802B,100000,199999,01/10/2020,24,100000,199999,2.6834,120.59
6.70024E+11,LC,LC:E1802B,100000,199999,01/10/2020,30,100000,199999,2.7186,121.72
6.70024E+11,LC,LC:E1802B,100000,199999,01/10/2020,36,100000,199999,2.7289,123.03
6.70024E+11,LC,LC:E1802B,100000,199999,01/10/2020,42,100000,199999,2.7721,124.21
6.70024E+11,LC,LC:E1802B,100000,199999,01/10/2020,EOC,100000,199999,2.7758,125.13
6.70024E+11,LC,LC:E1802B,100000,199999,01/01/2021,12,100000,199999,2.6672,119.18
6.70024E+11,LC,LC:E1802B,100000,199999,01/01/2021,18,100000,199999,2.6397,120.68
6.70024E+11,LC,LC:E1802B,100000,199999,01/01/2021,24,100000,199999,2.6974,121.67
6.70024E+11,LC,LC:E1802B,100000,199999,01/01/2021,30,100000,199999,2.6974,123.08
6.70024E+11,LC,LC:E1802B,100000,199999,01/01/2021,36,100000,199999,2.7518,124.17
6.70024E+11,LC,LC:E1802B,100000,199999,01/01/2021,42,100000,199999,2.7661,125.55
6.70024E+11,LC,LC:E1802B,100000,199999,01/01/2021,EOC,100000,199999,2.7665,125.76
6.70024E+11,LC,LC:E1802B,100000,199999,01/04/2021,12,100000,199999,2.67,120.86
6.70024E+11,LC,LC:E1802B,100000,199999,01/04/2021,18,100000,199999,2.662,122.23
6.70024E+11,LC,LC:E1802B,100000,199999,01/04/2021,24,100000,199999,2.7114,123.15
6.70024E+11,LC,LC:E1802B,100000,199999,01/04/2021,30,100000,199999,2.7288,124.6
6.70024E+11,LC,LC:E1802B,100000,199999,01/04/2021,36,100000,199999,2.7762,125.58
6.70024E+11,LC,LC:E1802B,100000,199999,01/04/2021,EOC,100000,199999,2.779,126.49
6.70024E+11,LC,LC:E1802B,100000,199999,01/07/2021,12,100000,199999,2.6778,121.89
6.70024E+11,LC,LC:E1802B,100000,199999,01/07/2021,18,100000,199999,2.7405,122.92
6.70024E+11,LC,LC:E1802B,100000,199999,01/07/2021,24,100000,199999,2.7291,124.28
6.70024E+11,LC,LC:E1802B,100000,199999,01/07/2021,30,100000,199999,2.7912,125.49
6.70024E+11,LC,LC:E1802B,100000,199999,01/07/2021,36,100000,199999,2.7978,126.76
6.70024E+11,LC,LC:E1802B,100000,199999,01/07/2021,EOC,100000,199999,2.7981,126.98
6.70024E+11,LC,LC:E1802B,100000,199999,01/10/2021,12,100000,199999,2.7028,122.92
6.70024E+11,LC,LC:E1802B,100000,199999,01/10/2021,18,100000,199999,2.7527,124.04
6.70024E+11,LC,LC:E1802B,100000,199999,01/10/2021,24,100000,199999,2.7602,125.41
6.70024E+11,LC,LC:E1802B,100000,199999,01/10/2021,30,100000,199999,2.8135,126.59
6.70024E+11,LC,LC:E1802B,100000,199999,01/10/2021,EOC,100000,199999,2.8142,127.55
6.70024E+11,LC,LC:E1802B,100000,199999,01/01/2022,12,100000,199999,2.7236,123.95
6.70024E+11,LC,LC:E1802B,100000,199999,01/01/2022,18,100000,199999,2.7134,125.51
6.70024E+11,LC,LC:E1802B,100000,199999,01/01/2022,24,100000,199999,2.7911,126.54
6.70024E+11,LC,LC:E1802B,100000,199999,01/01/2022,30,100000,199999,2.8031,128
6.70024E+11,LC,LC:E1802B,100000,199999,01/01/2022,EOC,100000,199999,2.8025,128.22
6.70024E+11,LC,LC:E1802B,100000,199999,01/04/2022,12,100000,199999,2.7473,125.7
6.70024E+11,LC,LC:E1802B,100000,199999,01/04/2022,18,100000,199999,2.7599,127.12
6.70024E+11,LC,LC:E1802B,100000,199999,01/04/2022,24,100000,199999,2.8257,128.07
6.70024E+11,LC,LC:E1802B,100000,199999,01/04/2022,EOC,100000,199999,2.8227,129.02
6.70024E+11,LC,LC:E1802B,100000,199999,01/07/2022,12,100000,199999,2.7797,126.77
6.70024E+11,LC,LC:E1802B,100000,199999,01/07/2022,18,100000,199999,2.8613,127.84
6.70024E+11,LC,LC:E1802B,100000,199999,01/07/2022,24,100000,199999,2.8572,129.25
6.70024E+11,LC,LC:E1802B,100000,199999,01/07/2022,EOC,100000,199999,2.8553,129.47
6.70024E+11,LC,LC:E1802B,100000,199999,01/10/2022,12,100000,199999,2.8203,127.84
6.70024E+11,LC,LC:E1802B,100000,199999,01/10/2022,18,100000,199999,2.8873,129
6.70024E+11,LC,LC:E1802B,100000,199999,01/10/2022,EOC,100000,199999,2.8766,130.03
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2019,12,200000,292999,2.7791,129.64
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2019,18,200000,292999,2.6365,131.28
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2019,24,200000,292999,2.6672,132.3
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2019,30,200000,292999,2.6475,133.91
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2019,36,200000,292999,2.6682,134.99
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2019,42,200000,292999,2.6677,136.62
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2019,48,200000,292999,2.6916,137.73
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2019,54,200000,292999,2.706,139.4
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2019,60,200000,292999,2.737,140.55
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2019,EOC,200000,292999,2.7418,141.57
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2019,12,200000,292999,2.6635,130.54
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2019,18,200000,292999,2.6592,131.65
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2019,24,200000,292999,2.6357,133.1
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2019,30,200000,292999,2.6623,134.4
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2019,36,200000,292999,2.6499,135.76
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2019,42,200000,292999,2.6834,137.16
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2019,48,200000,292999,2.6835,138.5
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2019,54,200000,292999,2.725,139.99
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2019,60,200000,292999,2.7344,141.32
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2019,EOC,200000,292999,2.7355,141.57
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2019,12,200000,292999,2.4649,131.65
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2019,18,200000,292999,2.5703,132.84
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2019,24,200000,292999,2.5632,134.31
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2019,30,200000,292999,2.6077,135.58
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2019,36,200000,292999,2.6107,137.03
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2019,42,200000,292999,2.649,138.35
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2019,48,200000,292999,2.6633,139.82
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2019,54,200000,292999,2.7061,141.18
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2019,EOC,200000,292999,2.7118,142.21
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2020,12,200000,292999,2.4449,132.82
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2020,18,200000,292999,2.4699,134.42
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2020,24,200000,292999,2.5557,135.66
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2020,30,200000,292999,2.5573,137.08
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2020,36,200000,292999,2.6157,138.47
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2020,42,200000,292999,2.6232,139.84
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2020,48,200000,292999,2.6756,141.13
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2020,54,200000,292999,2.6938,142.68
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2020,EOC,200000,292999,2.6952,142.92
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2020,12,200000,292999,2.5547,134.62
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2020,18,200000,292999,2.5489,136.15
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2020,24,200000,292999,2.6122,137.16
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2020,30,200000,292999,2.6178,138.78
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2020,36,200000,292999,2.6598,139.87
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2020,42,200000,292999,2.6791,141.54
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2020,48,200000,292999,2.7217,142.68
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2020,EOC,200000,292999,2.727,143.71
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2020,12,200000,292999,2.6078,135.77
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2020,18,200000,292999,2.6617,136.91
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2020,24,200000,292999,2.643,138.42
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2020,30,200000,292999,2.6907,139.77
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2020,36,200000,292999,2.6896,141.19
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2020,42,200000,292999,2.7415,142.65
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2020,48,200000,292999,2.7515,144.04
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2020,EOC,200000,292999,2.7524,144.29
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2020,12,200000,292999,2.6618,136.91
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2020,18,200000,292999,2.6942,138.16
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2020,24,200000,292999,2.6834,139.68
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2020,30,200000,292999,2.7186,141
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2020,36,200000,292999,2.7289,142.51
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2020,42,200000,292999,2.7721,143.88
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2020,EOC,200000,292999,2.7758,144.94
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2021,12,200000,292999,2.6672,138.06
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2021,18,200000,292999,2.6397,139.8
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2021,24,200000,292999,2.6974,140.95
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2021,30,200000,292999,2.6974,142.57
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2021,36,200000,292999,2.7518,143.83
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2021,42,200000,292999,2.7661,145.43
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2021,EOC,200000,292999,2.7665,145.68
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2021,12,200000,292999,2.67,140
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2021,18,200000,292999,2.662,141.59
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2021,24,200000,292999,2.7114,142.65
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2021,30,200000,292999,2.7288,144.33
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2021,36,200000,292999,2.7762,145.47
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2021,EOC,200000,292999,2.779,146.53
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2021,12,200000,292999,2.6778,141.2
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2021,18,200000,292999,2.7405,142.39
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2021,24,200000,292999,2.7291,143.96
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2021,30,200000,292999,2.7912,145.36
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2021,36,200000,292999,2.7978,146.84
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2021,EOC,200000,292999,2.7981,147.09
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2021,12,200000,292999,2.7028,142.39
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2021,18,200000,292999,2.7527,143.68
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2021,24,200000,292999,2.7602,145.27
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2021,30,200000,292999,2.8135,146.64
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2021,EOC,200000,292999,2.8142,147.75
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2022,12,200000,292999,2.7236,143.58
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2022,18,200000,292999,2.7134,145.39
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2022,24,200000,292999,2.7911,146.58
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2022,30,200000,292999,2.8031,148.27
6.70024E+11,LC,LC:E1802B,200000,292999,01/01/2022,EOC,200000,292999,2.8025,148.52
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2022,12,200000,292999,2.7473,145.6
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2022,18,200000,292999,2.7599,147.26
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2022,24,200000,292999,2.8257,148.36
6.70024E+11,LC,LC:E1802B,200000,292999,01/04/2022,EOC,200000,292999,2.8227,149.45
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2022,12,200000,292999,2.7797,146.84
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2022,18,200000,292999,2.8613,148.08
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2022,24,200000,292999,2.8572,149.72
6.70024E+11,LC,LC:E1802B,200000,292999,01/07/2022,EOC,200000,292999,2.8553,149.97
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2022,12,200000,292999,2.8203,148.08
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2022,18,200000,292999,2.8873,149.43
6.70024E+11,LC,LC:E1802B,200000,292999,01/10/2022,EOC,200000,292999,2.8766,150.62
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2019,12,293000,399999,2.8016,145.84
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2019,18,293000,399999,2.658,147.68
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2019,24,293000,399999,2.6876,148.83
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2019,30,293000,399999,2.6685,150.65
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2019,36,293000,399999,2.6884,151.85
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2019,42,293000,399999,2.6884,153.69
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2019,48,293000,399999,2.7117,154.94
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2019,54,293000,399999,2.7264,156.81
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2019,60,293000,399999,2.757,158.11
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2019,EOC,293000,399999,2.7622,159.25
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2019,12,293000,399999,2.6811,146.85
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2019,18,293000,399999,2.6769,148.09
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2019,24,293000,399999,2.6548,149.73
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2019,30,293000,399999,2.681,151.19
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2019,36,293000,399999,2.6693,152.72
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2019,42,293000,399999,2.7024,154.3
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2019,48,293000,399999,2.7029,155.81
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2019,54,293000,399999,2.7442,157.48
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2019,60,293000,399999,2.754,158.98
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2019,EOC,293000,399999,2.7552,159.25
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2019,12,293000,399999,2.484,148.09
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2019,18,293000,399999,2.5878,149.44
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2019,24,293000,399999,2.5828,151.09
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2019,30,293000,399999,2.6263,152.52
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2019,36,293000,399999,2.6304,154.15
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2019,42,293000,399999,2.6681,155.64
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2019,48,293000,399999,2.6831,157.28
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2019,54,293000,399999,2.7253,158.82
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2019,EOC,293000,399999,2.7316,159.98
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2020,12,293000,399999,2.4643,149.42
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2020,18,293000,399999,2.4915,151.21
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2020,24,293000,399999,2.5754,152.61
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2020,30,293000,399999,2.578,154.21
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2020,36,293000,399999,2.6354,155.76
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2020,42,293000,399999,2.6436,157.31
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2020,48,293000,399999,2.6954,158.76
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2020,54,293000,399999,2.714,160.5
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2020,EOC,293000,399999,2.7156,160.78
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2020,12,293000,399999,2.573,151.44
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2020,18,293000,399999,2.5705,153.16
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2020,24,293000,399999,2.6313,154.3
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2020,30,293000,399999,2.6383,156.12
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2020,36,293000,399999,2.6791,157.35
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2020,42,293000,399999,2.6993,159.22
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2020,48,293000,399999,2.7412,160.51
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2020,EOC,293000,399999,2.7472,161.67
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2020,12,293000,399999,2.6284,152.73
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2020,18,293000,399999,2.6811,154.02
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2020,24,293000,399999,2.6633,155.72
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2020,30,293000,399999,2.7102,157.23
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2020,36,293000,399999,2.7097,158.83
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2020,42,293000,399999,2.7611,160.47
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2020,48,293000,399999,2.7715,162.04
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2020,EOC,293000,399999,2.7727,162.32
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2020,12,293000,399999,2.6819,154.02
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2020,18,293000,399999,2.7135,155.42
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2020,24,293000,399999,2.7034,157.14
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2020,30,293000,399999,2.738,158.62
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2020,36,293000,399999,2.7488,160.32
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2020,42,293000,399999,2.7916,161.86
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2020,EOC,293000,399999,2.7957,163.05
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2021,12,293000,399999,2.6872,155.31
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2021,18,293000,399999,2.6609,157.26
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2021,24,293000,399999,2.7174,158.55
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2021,30,293000,399999,2.7179,160.38
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2021,36,293000,399999,2.7717,161.8
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2021,42,293000,399999,2.7864,163.6
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2021,EOC,293000,399999,2.7871,163.88
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2021,12,293000,399999,2.6899,157.49
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2021,18,293000,399999,2.6835,159.28
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2021,24,293000,399999,2.7312,160.47
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2021,30,293000,399999,2.7495,162.36
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2021,36,293000,399999,2.796,163.64
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2021,EOC,293000,399999,2.7995,164.83
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2021,12,293000,399999,2.6977,158.84
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2021,18,293000,399999,2.7597,160.18
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2021,24,293000,399999,2.7489,161.95
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2021,30,293000,399999,2.8105,163.52
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2021,36,293000,399999,2.8177,165.19
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2021,EOC,293000,399999,2.8182,165.47
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2021,12,293000,399999,2.7227,160.18
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2021,18,293000,399999,2.7718,161.64
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2021,24,293000,399999,2.7801,163.42
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2021,30,293000,399999,2.8328,164.96
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2021,EOC,293000,399999,2.834,166.21
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2022,12,293000,399999,2.7434,161.52
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2022,18,293000,399999,2.7343,163.55
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2022,24,293000,399999,2.8109,164.9
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2022,30,293000,399999,2.8236,166.8
6.70024E+11,LC,LC:E1803Av,293000,399999,01/01/2022,EOC,293000,399999,2.8233,167.08
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2022,12,293000,399999,2.7671,163.79
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2022,18,293000,399999,2.7813,165.66
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2022,24,293000,399999,2.8454,166.89
6.70024E+11,LC,LC:E1803Av,293000,399999,01/04/2022,EOC,293000,399999,2.8436,168.13
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2022,12,293000,399999,2.7995,165.19
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2022,18,293000,399999,2.8804,166.59
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2022,24,293000,399999,2.877,168.43
6.70024E+11,LC,LC:E1803Av,293000,399999,01/07/2022,EOC,293000,399999,2.8755,168.71
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2022,12,293000,399999,2.84,166.59
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2022,18,293000,399999,2.9063,168.1
6.70024E+11,LC,LC:E1803Av,293000,399999,01/10/2022,EOC,293000,399999,2.8965,169.44
6.70024E+11,LC,LC:E1803Av,400000,549999,01/04/2019,12,400000,549999,2.8016,170.61
6.70024E+11,LC,LC:E1803Av,400000,549999,01/04/2019,18,400000,549999,2.658,172.76
6.70024E+11,LC,LC:E1803Av,400000,549999,01/04/2019,24,400000,549999,2.6876,174.11
6.70024E+11,LC,LC:E1803Av,400000,549999,01/04/2019,30,400000,549999,2.6685,176.23
6.70024E+11,LC,LC:E1803Av,400000,549999,01/04/2019,36,400000,549999,2.6884,177.64
6.70024E+11,LC,LC:E1803Av,400000,549999,01/04/2019,42,400000,549999,2.6884,179.79
6.70024E+11,LC,LC:E1803Av,400000,549999,01/04/2019,48,400000,549999,2.7117,181.26
6.70024E+11,LC,LC:E1803Av,400000,549999,01/04/2019,54,400000,549999,2.7264,183.45
6.70024E+11,LC,LC:E1803Av,400000,549999,01/04/2019,60,400000,549999,2.757,184.96
6.70024E+11,LC,LC:E1803Av,400000,549999,01/04/2019,EOC,400000,549999,2.7622,186.3
6.70024E+11,LC,LC:E1803Av,400000,549999,01/07/2019,12,400000,549999,2.6811,171.79
6.70024E+11,LC,LC:E1803Av,400000,549999,01/07/2019,18,400000,549999,2.6769,173.25
6.70024E+11,LC,LC:E1803Av,400000,549999,01/07/2019,24,400000,549999,2.6548,175.16
6.70024E+11,LC,LC:E1803Av,400000,549999,01/07/2019,30,400000,549999,2.681,176.86
6.70024E+11,LC,LC:E1803Av,400000,549999,01/07/2019,36,400000,549999,2.6693,178.66
6.70024E+11,LC,LC:E1803Av,400000,549999,01/07/2019,42,400000,549999,2.7024,180.51
6.70024E+11,LC,LC:E1803Av,400000,549999,01/07/2019,48,400000,549999,2.7029,182.27
6.70024E+11,LC,LC:E1803Av,400000,549999,01/07/2019,54,400000,549999,2.7442,184.22
6.70024E+11,LC,LC:E1803Av,400000,549999,01/07/2019,60,400000,549999,2.754,185.98
6.70024E+11,LC,LC:E1803Av,400000,549999,01/07/2019,EOC,400000,549999,2.7552,186.3
6.70024E+11,LC,LC:E1803Av,400000,549999,01/10/2019,12,400000,549999,2.484,173.25
6.70024E+11,LC,LC:E1803Av,400000,549999,01/10/2019,18,400000,549999,2.5878,174.82
6.70024E+11,LC,LC:E1803Av,400000,549999,01/10/2019,24,400000,549999,2.5828,176.75
6.70024E+11,LC,LC:E1803Av,400000,549999,01/10/2019,30,400000,549999,2.6263,178.42
6.70024E+11,LC,LC:E1803Av,400000,549999,01/10/2019,36,400000,549999,2.6304,180.33
6.70024E+11,LC,LC:E1803Av,400000,549999,01/10/2019,42,400000,549999,2.6681,182.07
6.70024E+11,LC,LC:E1803Av,400000,549999,01/10/2019,48,400000,549999,2.6831,184
6.70024E+11,LC,LC:E1803Av,400000,549999,01/10/2019,54,400000,549999,2.7253,185.79
6.70024E+11,LC,LC:E1803Av,400000,549999,01/10/2019,EOC,400000,549999,2.7316,187.15
