DATE_INSERTED,ONSALEFROM,ONSALETO,SUPPLIER,PARTNERID,SUPPLIERTARIFFCODE,TARIFFNAME,FIXEDRATEPERIOD,TEST,MIN_CONSUMPTION,MAX_CONSUMPTION,FUELTYPE,PRODUCTTYPE,PROFILECLASS,AMR,Renewable Energy,RENEWABLE_ACQUISITION,COTTARIFF,ISUPLIFTALLOWED,ISFITSINCLUDED,DELPHISTART,DELPHIEND,TARIFFID,DNO_EXITZONE,MTC,LLFC,FIRST_SSD,LAST_SSD,Description of % adjustment column,% adjustment column,Description of £s adjustment column,£s adjustment column,STARTDATE,ENDDATE,PAYMENTTYPE,CURRENCY,Rate1_A_Start,Rate1_A_PER_kWh,Rate1_B_Start,Rate1_B_PER_kWh,Rate1_C_Start,Rate1_C_PER_kWh,Rate1_D_Start,Rate1_D_PER_kWh,Rate2_A_Start,Rate2_A_PER_kWh,Rate2_B_Start,Rate2_B_PER_kWh,Rate2_C_Start,Rate2_C_PER_kWh,Rate2_D_Start,Rate2_D_PER_kWh,Rate3_A_Start,Rate3_A_PER_kWh,Rate3_B_Start,Rate3_B_PER_kWh,Rate3_C_Start,Rate3_C_PER_kWh,Rate3_D_Start,Rate3_D_PER_kWh,Rate4_A_Start,Rate4_A_PER_kWh,Rate4_B_Start,Rate4_B_PER_kWh,Rate4_C_Start,Rate4_C_PER_kWh,Rate4_D_Start,Rate4_D_PER_kWh,Rate5_A_Start,Rate5_A_PER_kWh,Rate5_B_Start,Rate5_B_PER_kWh,Rate5_C_Start,Rate5_C_PER_kWh,Rate5_D_Start,Rate5_D_PER_kWh,Rate6_A_Start,Rate6_A_PER_kWh,Rate6_B_Start,Rate6_B_PER_kWh,Rate6_C_Start,Rate6_C_PER_kWh,Rate6_D_Start,Rate6_D_PER_kWh,Rate7_A_Start,Rate7_A_PER_kWh,Rate7_B_Start,Rate7_B_PER_kWh,Rate7_C_Start,Rate7_C_PER_kWh,Rate7_D_Start,Rate7_D_PER_kWh,Rate8_A_Start,Rate8_A_PER_kWh,Rate8_B_Start,Rate8_B_PER_kWh,Rate8_C_Start,Rate8_C_PER_kWh,Rate8_D_Start,Rate8_D_PER_kWh,R9_A_Start,R9_A_PER_kWh,R9_B_Start,R9_B_PER_kWh,R9_C_Start,R9_C_PER_kWh,R9_D_Start,R9_D_PER_kWh,DYLY_STDG_CHRG
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA2393FFA1G0,,36,,393000,443000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA2,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.2047,,3.3012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA2443FA1G0,,36,,443000,493000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA2,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.1015,,3.1877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA2443FFA1G0,,36,,443000,493000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA2,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.2005,,3.2867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA2493FA1G0,,36,,493000,543000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA2,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.0972,,3.1751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA2493FFA1G0,,36,,493000,543000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA2,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.1954,,3.2733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA2543FA1G0,,36,,543000,593000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA2,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.0952,,3.1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA2543FFA1G0,,36,,543000,593000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA2,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.1928,,3.2638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA2593FA1G0,,36,,593000,643000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA2,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.0951,,3.1604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA2593FFA1G0,,36,,593000,643000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA2,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.1925,,3.2578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA2643FA1G0,,36,,643000,693000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA2,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.0906,,3.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA2643FFA1G0,,36,,643000,693000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA2,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.1873,,3.2477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA2693FA1G0,,36,,693000,732000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA2,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.0911,,3.1477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA2693FFA1G0,,36,,693000,732000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA2,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.1876,,3.2442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA30FA1G0,,36,,0,25000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.5511,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA30FFA1G0,,36,,0,25000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.6824,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA325FA1G0,,36,,25000,50000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.8509,,3.9369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA325FFA1G0,,36,,25000,50000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.9846,,4.0706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA350FA1G0,,36,,50000,73200,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.0017,,3.6566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA350FFA1G0,,36,,50000,73200,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.1255,,3.7804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA373FA1G0,,36,,73200,100000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.8144,,3.2802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA373FFA1G0,,36,,73200,100000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.907,,3.3728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3100FA1G0,,36,,100000,125000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.8229,,3.1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3100FFA1G0,,36,,100000,125000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.9105,,3.2691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3125FA1G0,,36,,125000,150000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.8259,,3.1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3125FFA1G0,,36,,125000,150000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.9103,,3.2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3150FA1G0,,36,,150000,175000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.8255,,3.0738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3150FFA1G0,,36,,150000,175000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.9076,,3.1559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3175FA1G0,,36,,175000,200000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.8273,,3.0425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3175FFA1G0,,36,,175000,200000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.9079,,3.1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3200FA1G0,,36,,200000,225000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.8269,,3.0167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3200FFA1G0,,36,,200000,225000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.9061,,3.0959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3225FA1G0,,36,,225000,250000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.8298,,2.9997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3225FFA1G0,,36,,225000,250000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.9082,,3.0781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3250FA1G0,,36,,250000,293000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.831,,2.9796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3250FFA1G0,,36,,250000,293000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.9087,,3.0573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3293FA1G0,,36,,293000,343000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.1001,,3.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3293FFA1G0,,36,,293000,343000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.201,,3.3279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3343FA1G0,,36,,343000,393000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.0921,,3.2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3343FFA1G0,,36,,343000,393000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.1913,,3.3009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3393FA1G0,,36,,393000,443000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.0878,,3.1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3393FFA1G0,,36,,393000,443000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.1859,,3.2824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3443FA1G0,,36,,443000,493000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.0845,,3.1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3443FFA1G0,,36,,443000,493000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.1817,,3.2679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3493FA1G0,,36,,493000,543000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.0802,,3.1581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3493FFA1G0,,36,,493000,543000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.1766,,3.2545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3543FA1G0,,36,,543000,593000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.0781,,3.1491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3543FFA1G0,,36,,543000,593000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.174,,3.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3593FA1G0,,36,,593000,643000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.0781,,3.1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3593FFA1G0,,36,,593000,643000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.1737,,3.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3643FA1G0,,36,,643000,693000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.0736,,3.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3643FFA1G0,,36,,643000,693000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.1685,,3.2289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3693FA1G0,,36,,693000,732000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.0741,,3.1307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA3693FFA1G0,,36,,693000,732000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA3,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.1688,,3.2254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA40FA1G0,,36,,0,25000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA4,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.5798,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA40FFA1G0,,36,,0,25000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA4,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.7142,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA425FA1G0,,36,,25000,50000,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA4,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,2.8824,,3.9684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA425FFA1G0,,36,,25000,50000,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA4,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.0195,,4.1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA450FA1G0,,36,,50000,73200,Gas,F,Gas,Yes,No,,,Yes,,,,LD,EA4,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.0332,,3.6881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,B43661EA450FFA1G0,,36,,50000,73200,Gas,FF,Gas,Yes,No,,,Yes,,,,LD,EA4,,,01/11/2019 00:00,01/08/2020 00:00,,,,,01/11/2019 00:00,,1,GBP,,3.1603,,3.8152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
