Product Name,MTC,Region,Profiles,Contract Length,Min,Max,Valid From,Valid To,Units (p/kWh),Day Units (p/kWh),Night Units (p/kWh),Eve/We Units (p/kWh),Weekday Units (p/kWh),Winter Eve Units (p/kWh)
EELC P3 2R (Eve/We) 24 months,136 137 180 181 636 637 680 681,10,3,24,5000,10000,07/10/2019,06/10/2021,,,,14.26,16.9,
EELC P3 2R (Eve/We) 24 months,136 137 180 181 636 637 680 681,10,3,24,10001,20000,07/10/2019,06/10/2021,,,,13.15,15.79,
EELC P3 2R (Eve/We) 24 months,136 137 180 181 636 637 680 681,10,3,24,20001,30000,07/10/2019,06/10/2021,,,,12.69,15.33,
EELC P3 2R (Eve/We) 24 months,136 137 180 181 636 637 680 681,10,3,24,30001,40000,07/10/2019,06/10/2021,,,,12.61,15.25,
EELC P3 2R (Eve/We) 24 months,136 137 180 181 636 637 680 681,10,3,24,40001,50000,07/10/2019,06/10/2021,,,,12.51,15.15,
EELC P3 2R (Eve/We) 24 months,136 137 180 181 636 637 680 681,10,3,24,50001,60000,07/10/2019,06/10/2021,,,,12.48,15.12,
EELC P3 2R (Eve/We) 24 months,136 137 180 181 636 637 680 681,10,3,24,60001,73200,07/10/2019,06/10/2021,,,,12.45,15.09,
EELC P3 2R (Eve/We) 24 months,136 137 180 181 636 637 680 681,10,3,24,73201,100000,07/10/2019,06/10/2021,,,,12.43,15.07,
EELC P3 2R (Eve/We) 24 months,136 137 180 181 636 637 680 681,10,3,24,100001,150000,07/10/2019,06/10/2021,,,,12.4,15.04,
EELC P3 2R (Eve/We) 24 months,136 137 180 181 636 637 680 681,10,3,24,150001,200000,07/10/2019,06/10/2021,,,,12.38,15.02,
EELC P3 2R (Eve/We) 24 months,136 137 180 181 636 637 680 681,10,3,24,200001,250000,07/10/2019,06/10/2021,,,,12.37,15.01,
EELC P3 2R (Eve/We) 24 months,136 137 180 181 636 637 680 681,10,3,24,250001,293000,07/10/2019,06/10/2021,,,,12.36,15,
EELC P3 2R (Eve/We) 36 months,136 137 180 181 636 637 680 681,10,3,36,5000,10000,07/10/2019,06/10/2022,,,,14.41,17.02,
EELC P3 2R (Eve/We) 36 months,136 137 180 181 636 637 680 681,10,3,36,10001,20000,07/10/2019,06/10/2022,,,,13.29,15.9,
EELC P3 2R (Eve/We) 36 months,136 137 180 181 636 637 680 681,10,3,36,20001,30000,07/10/2019,06/10/2022,,,,12.83,15.44,
EELC P3 2R (Eve/We) 36 months,136 137 180 181 636 637 680 681,10,3,36,30001,40000,07/10/2019,06/10/2022,,,,12.74,15.35,
EELC P3 2R (Eve/We) 36 months,136 137 180 181 636 637 680 681,10,3,36,40001,50000,07/10/2019,06/10/2022,,,,12.64,15.25,
EELC P3 2R (Eve/We) 36 months,136 137 180 181 636 637 680 681,10,3,36,50001,60000,07/10/2019,06/10/2022,,,,12.61,15.22,
EELC P3 2R (Eve/We) 36 months,136 137 180 181 636 637 680 681,10,3,36,60001,73200,07/10/2019,06/10/2022,,,,12.58,15.19,
EELC P3 2R (Eve/We) 36 months,136 137 180 181 636 637 680 681,10,3,36,73201,100000,07/10/2019,06/10/2022,,,,12.56,15.17,
EELC P3 2R (Eve/We) 36 months,136 137 180 181 636 637 680 681,10,3,36,100001,150000,07/10/2019,06/10/2022,,,,12.53,15.14,
EELC P3 2R (Eve/We) 36 months,136 137 180 181 636 637 680 681,10,3,36,150001,200000,07/10/2019,06/10/2022,,,,12.51,15.12,
EELC P3 2R (Eve/We) 36 months,136 137 180 181 636 637 680 681,10,3,36,200001,250000,07/10/2019,06/10/2022,,,,12.5,15.11,
EELC P3 2R (Eve/We) 36 months,136 137 180 181 636 637 680 681,10,3,36,250001,293000,07/10/2019,06/10/2022,,,,12.5,15.11,
EELC P3 2R (Eve/We) 48 months,136 137 180 181 636 637 680 681,10,3,48,5000,10000,07/10/2019,06/10/2023,,,,14.61,17.35,
EELC P3 2R (Eve/We) 48 months,136 137 180 181 636 637 680 681,10,3,48,10001,20000,07/10/2019,06/10/2023,,,,13.48,16.22,
EELC P3 2R (Eve/We) 48 months,136 137 180 181 636 637 680 681,10,3,48,20001,30000,07/10/2019,06/10/2023,,,,13.02,15.76,
EELC P3 2R (Eve/We) 48 months,136 137 180 181 636 637 680 681,10,3,48,30001,40000,07/10/2019,06/10/2023,,,,12.92,15.66,
EELC P3 2R (Eve/We) 48 months,136 137 180 181 636 637 680 681,10,3,48,40001,50000,07/10/2019,06/10/2023,,,,12.82,15.56,
EELC P3 2R (Eve/We) 48 months,136 137 180 181 636 637 680 681,10,3,48,50001,60000,07/10/2019,06/10/2023,,,,12.79,15.53,
EELC P3 2R (Eve/We) 48 months,136 137 180 181 636 637 680 681,10,3,48,60001,73200,07/10/2019,06/10/2023,,,,12.77,15.51,
EELC P3 2R (Eve/We) 48 months,136 137 180 181 636 637 680 681,10,3,48,73201,100000,07/10/2019,06/10/2023,,,,12.74,15.48,
EELC P3 2R (Eve/We) 48 months,136 137 180 181 636 637 680 681,10,3,48,100001,150000,07/10/2019,06/10/2023,,,,12.71,15.45,
EELC P3 2R (Eve/We) 48 months,136 137 180 181 636 637 680 681,10,3,48,150001,200000,07/10/2019,06/10/2023,,,,12.69,15.43,
EELC P3 2R (Eve/We) 48 months,136 137 180 181 636 637 680 681,10,3,48,200001,250000,07/10/2019,06/10/2023,,,,12.68,15.42,
EELC P3 2R (Eve/We) 48 months,136 137 180 181 636 637 680 681,10,3,48,250001,293000,07/10/2019,06/10/2023,,,,12.68,15.42,
EELC P3 2R (Eve/We) 60 months,136 137 180 181 636 637 680 681,10,3,60,5000,10000,07/10/2019,06/10/2024,,,,14.88,17.75,
EELC P3 2R (Eve/We) 60 months,136 137 180 181 636 637 680 681,10,3,60,10001,20000,07/10/2019,06/10/2024,,,,13.74,16.61,
EELC P3 2R (Eve/We) 60 months,136 137 180 181 636 637 680 681,10,3,60,20001,30000,07/10/2019,06/10/2024,,,,13.27,16.14,
EELC P3 2R (Eve/We) 60 months,136 137 180 181 636 637 680 681,10,3,60,30001,40000,07/10/2019,06/10/2024,,,,13.18,16.05,
EELC P3 2R (Eve/We) 60 months,136 137 180 181 636 637 680 681,10,3,60,40001,50000,07/10/2019,06/10/2024,,,,13.08,15.95,
EELC P3 2R (Eve/We) 60 months,136 137 180 181 636 637 680 681,10,3,60,50001,60000,07/10/2019,06/10/2024,,,,13.04,15.91,
EELC P3 2R (Eve/We) 60 months,136 137 180 181 636 637 680 681,10,3,60,60001,73200,07/10/2019,06/10/2024,,,,13.02,15.89,
EELC P3 2R (Eve/We) 60 months,136 137 180 181 636 637 680 681,10,3,60,73201,100000,07/10/2019,06/10/2024,,,,12.99,15.86,
EELC P3 2R (Eve/We) 60 months,136 137 180 181 636 637 680 681,10,3,60,100001,150000,07/10/2019,06/10/2024,,,,12.96,15.83,
EELC P3 2R (Eve/We) 60 months,136 137 180 181 636 637 680 681,10,3,60,150001,200000,07/10/2019,06/10/2024,,,,12.94,15.81,
EELC P3 2R (Eve/We) 60 months,136 137 180 181 636 637 680 681,10,3,60,200001,250000,07/10/2019,06/10/2024,,,,12.93,15.8,
EELC P3 2R (Eve/We) 60 months,136 137 180 181 636 637 680 681,10,3,60,250001,293000,07/10/2019,06/10/2024,,,,12.93,15.8,
EELC P4 1R (RESTD HRS NIGHT) 12 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,12,5000,10000,07/10/2019,06/10/2020,,,11.55,,,
EELC P4 1R (RESTD HRS NIGHT) 12 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,12,10001,20000,07/10/2019,06/10/2020,,,10.56,,,
EELC P4 1R (RESTD HRS NIGHT) 12 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,12,20001,30000,07/10/2019,06/10/2020,,,10.16,,,
EELC P4 1R (RESTD HRS NIGHT) 12 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,12,30001,40000,07/10/2019,06/10/2020,,,10.09,,,
EELC P4 1R (RESTD HRS NIGHT) 12 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,12,40001,50000,07/10/2019,06/10/2020,,,10.01,,,
EELC P4 1R (RESTD HRS NIGHT) 12 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,12,50001,60000,07/10/2019,06/10/2020,,,9.98,,,
EELC P4 1R (RESTD HRS NIGHT) 12 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,12,60001,73200,07/10/2019,06/10/2020,,,9.97,,,
EELC P4 1R (RESTD HRS NIGHT) 12 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,12,73201,100000,07/10/2019,06/10/2020,,,9.95,,,
EELC P4 1R (RESTD HRS NIGHT) 12 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,12,100001,150000,07/10/2019,06/10/2020,,,9.93,,,
EELC P4 1R (RESTD HRS NIGHT) 12 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,12,150001,200000,07/10/2019,06/10/2020,,,9.91,,,
EELC P4 1R (RESTD HRS NIGHT) 12 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,12,200001,250000,07/10/2019,06/10/2020,,,9.9,,,
EELC P4 1R (RESTD HRS NIGHT) 12 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,12,250001,293000,07/10/2019,06/10/2020,,,9.9,,,
EELC P4 1R (RESTD HRS NIGHT) 24 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,24,5000,10000,07/10/2019,06/10/2021,,,11.65,,,
EELC P4 1R (RESTD HRS NIGHT) 24 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,24,10001,20000,07/10/2019,06/10/2021,,,10.66,,,
EELC P4 1R (RESTD HRS NIGHT) 24 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,24,20001,30000,07/10/2019,06/10/2021,,,10.25,,,
EELC P4 1R (RESTD HRS NIGHT) 24 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,24,30001,40000,07/10/2019,06/10/2021,,,10.19,,,
EELC P4 1R (RESTD HRS NIGHT) 24 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,24,40001,50000,07/10/2019,06/10/2021,,,10.1,,,
EELC P4 1R (RESTD HRS NIGHT) 24 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,24,50001,60000,07/10/2019,06/10/2021,,,10.08,,,
EELC P4 1R (RESTD HRS NIGHT) 24 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,24,60001,73200,07/10/2019,06/10/2021,,,10.06,,,
EELC P4 1R (RESTD HRS NIGHT) 24 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,24,73201,100000,07/10/2019,06/10/2021,,,10.04,,,
EELC P4 1R (RESTD HRS NIGHT) 24 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,24,100001,150000,07/10/2019,06/10/2021,,,10.02,,,
EELC P4 1R (RESTD HRS NIGHT) 24 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,24,150001,200000,07/10/2019,06/10/2021,,,10,,,
EELC P4 1R (RESTD HRS NIGHT) 24 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,24,200001,250000,07/10/2019,06/10/2021,,,10,,,
EELC P4 1R (RESTD HRS NIGHT) 24 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,24,250001,293000,07/10/2019,06/10/2021,,,9.99,,,
EELC P4 1R (RESTD HRS NIGHT) 36 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,36,5000,10000,07/10/2019,06/10/2022,,,11.78,,,
EELC P4 1R (RESTD HRS NIGHT) 36 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,36,10001,20000,07/10/2019,06/10/2022,,,10.78,,,
EELC P4 1R (RESTD HRS NIGHT) 36 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,36,20001,30000,07/10/2019,06/10/2022,,,10.37,,,
EELC P4 1R (RESTD HRS NIGHT) 36 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,36,30001,40000,07/10/2019,06/10/2022,,,10.3,,,
EELC P4 1R (RESTD HRS NIGHT) 36 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,36,40001,50000,07/10/2019,06/10/2022,,,10.21,,,
EELC P4 1R (RESTD HRS NIGHT) 36 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,36,50001,60000,07/10/2019,06/10/2022,,,10.19,,,
EELC P4 1R (RESTD HRS NIGHT) 36 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,36,60001,73200,07/10/2019,06/10/2022,,,10.17,,,
EELC P4 1R (RESTD HRS NIGHT) 36 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,36,73201,100000,07/10/2019,06/10/2022,,,10.15,,,
EELC P4 1R (RESTD HRS NIGHT) 36 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,36,100001,150000,07/10/2019,06/10/2022,,,10.13,,,
EELC P4 1R (RESTD HRS NIGHT) 36 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,36,150001,200000,07/10/2019,06/10/2022,,,10.11,,,
EELC P4 1R (RESTD HRS NIGHT) 36 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,36,200001,250000,07/10/2019,06/10/2022,,,10.11,,,
EELC P4 1R (RESTD HRS NIGHT) 36 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,36,250001,293000,07/10/2019,06/10/2022,,,10.1,,,
EELC P4 1R (RESTD HRS NIGHT) 48 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,48,5000,10000,07/10/2019,06/10/2023,,,11.94,,,
EELC P4 1R (RESTD HRS NIGHT) 48 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,48,10001,20000,07/10/2019,06/10/2023,,,10.94,,,
EELC P4 1R (RESTD HRS NIGHT) 48 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,48,20001,30000,07/10/2019,06/10/2023,,,10.52,,,
EELC P4 1R (RESTD HRS NIGHT) 48 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,48,30001,40000,07/10/2019,06/10/2023,,,10.45,,,
EELC P4 1R (RESTD HRS NIGHT) 48 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,48,40001,50000,07/10/2019,06/10/2023,,,10.37,,,
EELC P4 1R (RESTD HRS NIGHT) 48 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,48,50001,60000,07/10/2019,06/10/2023,,,10.34,,,
EELC P4 1R (RESTD HRS NIGHT) 48 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,48,60001,73200,07/10/2019,06/10/2023,,,10.32,,,
EELC P4 1R (RESTD HRS NIGHT) 48 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,48,73201,100000,07/10/2019,06/10/2023,,,10.3,,,
EELC P4 1R (RESTD HRS NIGHT) 48 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,48,100001,150000,07/10/2019,06/10/2023,,,10.28,,,
EELC P4 1R (RESTD HRS NIGHT) 48 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,48,150001,200000,07/10/2019,06/10/2023,,,10.26,,,
EELC P4 1R (RESTD HRS NIGHT) 48 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,48,200001,250000,07/10/2019,06/10/2023,,,10.26,,,
EELC P4 1R (RESTD HRS NIGHT) 48 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,48,250001,293000,07/10/2019,06/10/2023,,,10.25,,,
EELC P4 1R (RESTD HRS NIGHT) 60 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,60,5000,10000,07/10/2019,06/10/2024,,,12.18,,,
EELC P4 1R (RESTD HRS NIGHT) 60 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,60,10001,20000,07/10/2019,06/10/2024,,,11.16,,,
EELC P4 1R (RESTD HRS NIGHT) 60 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,60,20001,30000,07/10/2019,06/10/2024,,,10.75,,,
EELC P4 1R (RESTD HRS NIGHT) 60 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,60,30001,40000,07/10/2019,06/10/2024,,,10.68,,,
EELC P4 1R (RESTD HRS NIGHT) 60 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,60,40001,50000,07/10/2019,06/10/2024,,,10.59,,,
EELC P4 1R (RESTD HRS NIGHT) 60 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,60,50001,60000,07/10/2019,06/10/2024,,,10.56,,,
EELC P4 1R (RESTD HRS NIGHT) 60 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,60,60001,73200,07/10/2019,06/10/2024,,,10.54,,,
EELC P4 1R (RESTD HRS NIGHT) 60 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,60,73201,100000,07/10/2019,06/10/2024,,,10.52,,,
EELC P4 1R (RESTD HRS NIGHT) 60 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,60,100001,150000,07/10/2019,06/10/2024,,,10.5,,,
EELC P4 1R (RESTD HRS NIGHT) 60 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,60,150001,200000,07/10/2019,06/10/2024,,,10.49,,,
EELC P4 1R (RESTD HRS NIGHT) 60 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,60,200001,250000,07/10/2019,06/10/2024,,,10.48,,,
EELC P4 1R (RESTD HRS NIGHT) 60 months,128 129 132 133 134 135 184 185 628 629 632 633 634 635 662 663 664 665 684 685 818 819 822 823,10,4,60,250001,293000,07/10/2019,06/10/2024,,,10.47,,,
EELC P4 1R (RESTRICTED HOURS) 12 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,12,5000,10000,07/10/2019,06/10/2020,11.75,,,,,
EELC P4 1R (RESTRICTED HOURS) 12 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,12,10001,20000,07/10/2019,06/10/2020,10.76,,,,,
EELC P4 1R (RESTRICTED HOURS) 12 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,12,20001,30000,07/10/2019,06/10/2020,10.36,,,,,
EELC P4 1R (RESTRICTED HOURS) 12 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,12,30001,40000,07/10/2019,06/10/2020,10.29,,,,,
EELC P4 1R (RESTRICTED HOURS) 12 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,12,40001,50000,07/10/2019,06/10/2020,10.21,,,,,
EELC P4 1R (RESTRICTED HOURS) 12 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,12,50001,60000,07/10/2019,06/10/2020,10.18,,,,,
EELC P4 1R (RESTRICTED HOURS) 12 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,12,60001,73200,07/10/2019,06/10/2020,10.17,,,,,
EELC P4 1R (RESTRICTED HOURS) 12 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,12,73201,100000,07/10/2019,06/10/2020,10.15,,,,,
EELC P4 1R (RESTRICTED HOURS) 12 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,12,100001,150000,07/10/2019,06/10/2020,10.13,,,,,
EELC P4 1R (RESTRICTED HOURS) 12 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,12,150001,200000,07/10/2019,06/10/2020,10.11,,,,,
EELC P4 1R (RESTRICTED HOURS) 12 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,12,200001,250000,07/10/2019,06/10/2020,10.11,,,,,
EELC P4 1R (RESTRICTED HOURS) 12 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,12,250001,293000,07/10/2019,06/10/2020,10.1,,,,,
EELC P4 1R (RESTRICTED HOURS) 24 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,24,5000,10000,07/10/2019,06/10/2021,11.9,,,,,
EELC P4 1R (RESTRICTED HOURS) 24 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,24,10001,20000,07/10/2019,06/10/2021,10.9,,,,,
EELC P4 1R (RESTRICTED HOURS) 24 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,24,20001,30000,07/10/2019,06/10/2021,10.5,,,,,
EELC P4 1R (RESTRICTED HOURS) 24 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,24,30001,40000,07/10/2019,06/10/2021,10.43,,,,,
EELC P4 1R (RESTRICTED HOURS) 24 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,24,40001,50000,07/10/2019,06/10/2021,10.34,,,,,
EELC P4 1R (RESTRICTED HOURS) 24 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,24,50001,60000,07/10/2019,06/10/2021,10.32,,,,,
EELC P4 1R (RESTRICTED HOURS) 24 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,24,60001,73200,07/10/2019,06/10/2021,10.3,,,,,
EELC P4 1R (RESTRICTED HOURS) 24 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,24,73201,100000,07/10/2019,06/10/2021,10.28,,,,,
EELC P4 1R (RESTRICTED HOURS) 24 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,24,100001,150000,07/10/2019,06/10/2021,10.26,,,,,
EELC P4 1R (RESTRICTED HOURS) 24 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,24,150001,200000,07/10/2019,06/10/2021,10.24,,,,,
EELC P4 1R (RESTRICTED HOURS) 24 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,24,200001,250000,07/10/2019,06/10/2021,10.24,,,,,
EELC P4 1R (RESTRICTED HOURS) 24 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,24,250001,293000,07/10/2019,06/10/2021,10.23,,,,,
EELC P4 1R (RESTRICTED HOURS) 36 months,108 109 110 111 112 114 115 118 119 186 187 188 189 608 609 610 611 612 613 614 615 618 619 686 687 688 689,10,4,36,5000,10000,07/10/2019,06/10/2022,12.05,,,,,
